id,tz,sleep_from,sleep_to,sched,hours,rating,comment,framerate,snore,noise,cycles,deepsleep,lenadjust,geo,tags
1652050547723,Europe/Madrid,2022-05-09 00:55:00,2022-05-09 08:30:00,2022-05-09 08:10:00,7.59,0.0, #watch   #home,10007,1560,0.07917657,10,0.43944952,-62,ca8b47d1,"watch,home"
1651964723607,Europe/Madrid,2022-05-08 01:05:00,2022-05-08 08:05:00,2022-05-08 07:45:00,7.0,0.0, \n 		 #watch  #home,10007,0,0.06907444,9,0.46416882,-20,ca8b476f,"watch,home"
1651878050107,Europe/Madrid,2022-05-07 01:00:00,2022-05-07 08:26:00,2022-05-07 08:00:00,7.43,0.0, \n 		  #home,10007,0,0.063924626,5,0.73333335,-43,ca8b476f,home
1651791975174,Europe/Madrid,2022-05-06 01:06:00,2022-05-06 08:52:00,2022-05-06 08:20:00,7.77,0.0, #watch    #home,10007,0,0.0911066,13,0.514555,-25,ca8b476f,"watch,home"
1651705096785,Europe/Madrid,2022-05-05 00:58:00,2022-05-05 09:29:00,2022-05-05 08:30:00,8.52,0.0, #watch  #home,10007,1830,0.08580978,8,0.45984948,-113,ca8b47d1,"watch,home"
1651621596508,Europe/Madrid,2022-05-04 01:46:00,2022-05-04 09:21:00,2022-05-04 09:00:00,7.58,0.0, #watch   #home,10007,210,0.034072038,11,0.4065934,-42,ca8b476f,"watch,home"
1651536813283,Europe/Madrid,2022-05-03 02:13:00,2022-05-03 09:03:00,2022-05-03 08:00:00,6.83,0.0,  #home,10007,0,0.05711755,6,0.48192772,-30,ca8b476f,home
1651445457515,Europe/Madrid,2022-05-02 00:50:00,2022-05-02 08:44:00,2022-05-02 08:10:00,7.89,0.0,  #home,10007,0,0.05508237,6,0.2736842,-39,ca8b476f,home
1651358869230,Europe/Madrid,2022-05-01 00:47:00,2022-05-01 08:27:00,2022-05-01 08:00:00,7.66,0.0, \n 		 #watch #newmoon  #home,10007,0,0.04904267,10,0.45652175,-26,ca8b476f,"watch,newmoon,home"
1651276322762,Europe/Madrid,2022-04-30 01:52:00,2022-04-30 09:23:00,2022-04-30 09:00:00,7.52,0.0, \n 		 #watch  #home,10007,0,0.08205664,8,0.3956044,-42,ca8b476f,"watch,home"
1651189219807,Europe/Madrid,2022-04-29 01:40:00,2022-04-29 08:49:00,2022-04-29 08:30:00,7.15,0.0, #watch  #home,10007,0,0.055843197,10,0.4651163,-50,ca8b476f,"watch,home"
1651099483954,Europe/Madrid,2022-04-28 00:44:00,2022-04-28 08:37:00,2022-04-28 08:10:00,7.89,0.0, #watch  #home,10007,0,0.046466842,10,0.51578945,-21,ca8b476f,"watch,home"
1651016243135,Europe/Madrid,2022-04-27 01:37:00,2022-04-27 08:39:00,2022-04-27 08:10:00,7.04,0.0, #watch  #home,10007,0,0.3841559,0,-1.0,-23,ca8b476f,"watch,home"
1650927335093,Europe/Madrid,2022-04-26 00:55:00,2022-04-26 08:23:00,2022-04-26 08:10:00,7.46,0.0, #watch  #home,10007,0,0.03639552,10,0.5375,-71,ca8b476f,"watch,home"
1650584375020,Europe/Madrid,2022-04-22 01:39:00,2022-04-22 09:03:00,2022-04-22 08:00:00,7.4,4.75, #watch  #home,10007,0,0.057964258,9,0.42696628,-76,ca8b476f,"watch,home"
1650498633775,Europe/Madrid,2022-04-21 01:50:00,2022-04-21 08:48:00,2022-04-21 08:00:00,6.96,0.0, #watch #lullaby  #home,10007,150,0.12207544,9,0.3809524,-55,ca8b47d1,"watch,lullaby,home"
1650410566465,Europe/Madrid,2022-04-20 01:22:00,2022-04-20 08:20:00,2022-04-20 08:00:00,6.96,0.0, #watch     #home,10007,420,0.038904883,14,0.52380955,-73,ca8b47d1,"watch,home"
1650322217529,Europe/Madrid,2022-04-19 00:50:00,2022-04-19 08:15:00,2022-04-19 08:00:00,7.43,0.0, #watch   #home,10007,210,0.040362757,11,0.5385617,-22,ca8b476f,"watch,home"
1650236650772,Europe/Madrid,2022-04-18 01:04:00,2022-04-18 09:06:00,2022-04-18 08:40:00,8.03,0.0,  #home,10007,3030,0.071721114,9,0.68041235,-23,ca8b47d1,home
1650154910223,Europe/Madrid,2022-04-17 02:21:00,2022-04-17 08:33:00,2022-04-17 08:15:00,6.19,0.0, \n 		 #watch #fullmoon   #home,10007,0,0.05241306,10,0.4,-19,ca8b47d1,"watch,fullmoon,home"
1649978018201,Europe/Madrid,2022-04-15 01:13:00,2022-04-15 08:26:00,2022-04-15 08:15:00,7.22,0.0, #watch   #home,10007,150,0.07614963,12,0.5625,-41,ca8b476f,"watch,home"
1649893473212,Europe/Madrid,2022-04-14 01:44:00,2022-04-14 08:35:00,2022-04-14 08:15:00,6.85,0.0, #watch   #home,10007,0,0.065403745,7,0.31325302,-26,ca8b47d1,"watch,home"
1649717140974,Europe/Madrid,2022-04-12 00:45:00,2022-04-12 09:01:00,2022-04-12 08:15:00,8.26,0.0,  #home,10007,120,0.024659287,5,0.6935484,-14,ca8b47d1,home
1649630217690,Europe/Madrid,2022-04-11 00:36:00,2022-04-11 08:38:00,2022-04-11 08:15:00,8.03,0.0,  #home,10007,0,0.07585572,8,0.53608245,-32,ca8b476f,home
1649548619817,Europe/Madrid,2022-04-10 01:56:00,2022-04-10 09:09:00,2022-04-10 08:20:00,7.2,0.0, \n 		 #watch   #home,10007,1680,0.12294066,-1,-1.0,-38,ca8b47d1,"watch,home"
1649461633629,Europe/Madrid,2022-04-09 01:47:00,2022-04-09 09:47:00,2022-04-09 09:00:00,8.01,0.0, \n 		 #watch   #home,10007,0,0.050983857,-1,-1.0,-21,ca8b47d1,"watch,home"
1649370180028,Europe/Madrid,2022-04-08 00:23:00,2022-04-08 08:45:00,2022-04-08 08:30:00,8.38,0.0, #watch   #home,10007,60,0.06945724,7,0.40677965,-2,ca8b47d1,"watch,home"
1649287605632,Europe/Madrid,2022-04-07 01:26:00,2022-04-07 08:47:00,2022-04-07 08:30:00,7.34,0.0, #watch  #home,10007,240,0.05019284,7,0.3972002,-61,ca8b476f,"watch,home"
1649198955022,Europe/Madrid,2022-04-06 00:49:00,2022-04-06 08:36:00,2022-04-06 07:15:00,7.8,0.0, #watch  #home,10007,30,0.0735045,9,0.5212766,-37,ca8b476f,"watch,home"
1649112064169,Europe/Madrid,2022-04-05 00:41:00,2022-04-05 07:31:00,2022-04-05 07:15:00,6.84,0.0, #watch         #home,10007,840,0.04111043,11,0.4019015,-20,ca8b47d1,"watch,home"
1649027829628,Europe/Madrid,2022-04-04 01:17:00,2022-04-04 09:05:00,2022-04-04 08:20:00,7.81,0.0, #watch   #home,10007,30,0.046890404,10,0.5638298,-22,ca8b476f,"watch,home"
1648941325147,Europe/Madrid,2022-04-03 01:15:00,2022-04-03 09:51:00,2022-04-03 09:15:00,8.59,0.0, \n 		 #watch    #home,10007,240,0.072107814,9,0.31030515,-68,ca8b47d1,"watch,home"
1648856688072,Europe/Madrid,2022-04-02 01:44:00,2022-04-02 08:38:00,2022-04-02 09:00:00,6.9,0.0, \n 		 #watch  #home,10007,0,0.07178453,9,0.55421686,-70,ca8b476f,"watch,home"
1648767294231,Europe/Madrid,2022-04-01 00:54:00,2022-04-01 08:57:00,2022-04-01 08:20:00,8.05,0.0, #watch #newmoon   #home,10007,90,0.03632645,9,0.41237113,-61,ca8b47d1,"watch,newmoon,home"
1648683128724,Europe/Madrid,2022-03-31 01:32:00,2022-03-31 09:18:00,2022-03-31 08:20:00,7.77,0.0,  #home,10007,750,0.047526725,7,0.61702126,-51,ca8b47d1,home
1648597435904,Europe/Madrid,2022-03-30 01:43:00,2022-03-30 08:52:00,2022-03-30 08:45:00,7.14,0.0, #watch  #home,10007,0,0.05625916,8,0.4642857,-24,ca8b476f,"watch,home"
1648509006319,Europe/Madrid,2022-03-29 01:10:00,2022-03-29 09:17:00,2022-03-29 08:20:00,8.12,0.0, #watch   #home,10007,0,0.05528753,8,0.45918366,-48,ca8b476f,"watch,home"
1648420427879,Europe/Madrid,2022-03-28 00:33:00,2022-03-28 09:25:00,2022-03-28 08:00:00,8.85,0.0, #watch   #home,10007,810,0.12908714,10,0.5640027,-63,ca8b47d1,"watch,home"
1648164434931,Europe/Madrid,2022-03-25 00:27:00,2022-03-25 08:17:00,2022-03-25 08:00:00,7.83,0.0, #watch   #home,10007,0,0.046725504,12,0.5531915,-45,ca8b476f,"watch,home"
1648081944806,Europe/Madrid,2022-03-24 01:32:00,2022-03-24 08:23:00,2022-03-24 08:00:00,6.84,0.0, #watch #lullaby   #home,10007,30,0.07548213,9,0.37750065,-17,ca8b47d1,"watch,lullaby,home"
1647993169228,Europe/Madrid,2022-03-23 00:52:00,2022-03-23 08:27:00,2022-03-23 08:15:00,7.58,0.0, #watch #lullaby     #home,10007,1110,0.049384374,11,0.4065934,-42,ca8b47d1,"watch,lullaby,home"
1647908669399,Europe/Madrid,2022-03-22 01:24:00,2022-03-22 08:34:00,2022-03-22 08:20:00,7.16,0.0, #watch #lullaby   #home,10007,0,0.12197743,11,0.40697673,-12,ca8b47d1,"watch,lullaby,home"
1647817302764,Europe/Madrid,2022-03-21 00:01:00,2022-03-21 08:04:00,2022-03-21 07:30:00,8.04,0.0, #watch #lullaby   #home,10007,30,0.04205278,12,0.52577317,-32,ca8b476f,"watch,lullaby,home"
1647732831848,Europe/Madrid,2022-03-20 00:33:00,2022-03-20 08:55:00,2022-03-20 07:30:00,8.36,0.0, \n 		   #home,10007,90,0.16730002,7,0.31683168,-21,ca8b47d1,home
1647646940805,Europe/Madrid,2022-03-19 00:42:00,2022-03-19 08:03:00,2022-03-19 08:00:00,7.35,0.0, \n 		 #lullaby       #home,10007,570,0.026199996,6,0.30337077,-23,ca8b47d1,"lullaby,home"
1647560466344,Europe/Madrid,2022-03-18 00:41:00,2022-03-18 08:34:00,2022-03-18 08:20:00,7.89,0.0, #watch #fullmoon   #home,10007,0,0.051661298,-1,-1.0,-16,ca8b476f,"watch,fullmoon,home"
1647473189746,Europe/Madrid,2022-03-17 00:26:00,2022-03-17 09:00:00,2022-03-17 08:20:00,8.56,0.0, #watch #lullaby  #home,10007,0,0.03731825,5,0.4857143,-34,ca8b47d1,"watch,lullaby,home"
1647387045760,Europe/Madrid,2022-03-16 00:30:00,2022-03-16 07:59:00,2022-03-16 07:50:00,7.48,0.0, #watch  #home,10007,0,0.04302831,12,0.4888889,-45,ca8b476f,"watch,home"
1647310642468,Europe/Madrid,2022-03-15 03:17:00,2022-03-15 10:56:00,2022-03-15 10:30:00,7.65,0.0, #watch #lullaby    #home,10007,60,0.11122446,9,0.35869566,-45,ca8b47d1,"watch,lullaby,home"
1647214214864,Europe/Madrid,2022-03-14 00:30:00,2022-03-14 08:06:00,2022-03-14 07:50:00,7.6,0.0, #watch     #home,10007,0,0.043068245,8,0.64179105,-26,ca8b476f,"watch,home"
1647128933332,Europe/Madrid,2022-03-13 00:48:00,2022-03-13 08:10:00,2022-03-13 08:00:00,7.36,0.0, \n 		 #watch   #home,10007,0,0.07133196,8,0.46445882,-24,ca8b476f,"watch,home"
1647047354917,Europe/Madrid,2022-03-12 02:09:00,2022-03-12 09:27:00,2022-03-12 09:00:00,7.3,0.0, \n 		 #watch    #home,10007,0,0.052824527,6,0.5285714,-54,ca8b476f,"watch,home"
1646871207603,Europe/Madrid,2022-03-10 01:13:00,2022-03-10 09:22:00,2022-03-10 08:40:00,8.15,0.0, #watch   #home,10007,0,0.083103284,-1,-1.0,-53,ca8b476f,"watch,home"
1646782509387,Europe/Madrid,2022-03-09 00:35:00,2022-03-09 07:19:00,2022-03-09 07:05:00,6.74,0.0, #watch #lullaby    #home,10007,330,0.08137772,-1,-1.0,-4,ca8b47d1,"watch,lullaby,home"
1646696403505,Europe/Madrid,2022-03-08 00:40:00,2022-03-08 08:23:00,2022-03-08 07:45:00,7.72,0.0, #watch #lullaby     #home,10007,120,0.09744211,-1,-1.0,-28,ca8b47d1,"watch,lullaby,home"
1646609514192,Europe/Madrid,2022-03-07 00:31:00,2022-03-07 07:50:00,2022-03-07 07:30:00,7.3,0.0, #watch #auto   #home,10007,3180,0.041063473,4,0.6451613,-39,ca8b47d1,"watch,auto,home"
1646554814607,Europe/Madrid,2022-03-06 09:20:00,2022-03-06 15:21:00,2022-03-07 09:00:00,6.02,0.0, #watch #lullaby  #home,10007,0,0.019560276,10,0.6095106,-1,ca8b47d1,"watch,lullaby,home"
1646446332049,Europe/Madrid,2022-03-05 03:12:00,2022-03-05 10:16:00,2022-03-05 10:30:00,7.07,0.0, \n 		 #watch #lullaby    #home,10007,0,0.060371526,8,0.45882353,-42,ca8b476f,"watch,lullaby,home"
1646356075074,Europe/Madrid,2022-03-04 02:07:00,2022-03-04 09:05:00,2022-03-04 09:00:00,6.96,0.0, #watch #lullaby  #home,10007,0,0.0534743,7,0.4047619,-24,ca8b47d1,"watch,lullaby,home"
1646268856863,Europe/Madrid,2022-03-03 01:54:00,2022-03-03 08:58:00,2022-03-03 08:00:00,7.07,0.0, #watch #lullaby #newmoon  #home,10007,0,0.040112887,7,0.5294118,-52,ca8b476f,"watch,lullaby,newmoon,home"
1646178441819,Europe/Madrid,2022-03-02 00:47:00,2022-03-02 08:17:00,2022-03-02 08:15:00,7.5,0.0, #watch   #home,10007,0,0.051987432,-1,-1.0,-22,ca8b476f,"watch,home"
1646092989444,Europe/Madrid,2022-03-01 01:03:00,2022-03-01 08:32:00,2022-03-01 08:15:00,7.48,0.0, #watch #lullaby     #home,10007,90,0.09095327,10,0.4,-14,ca8b47d1,"watch,lullaby,home"
1646004404438,Europe/Madrid,2022-02-28 00:26:00,2022-02-28 08:07:00,2022-02-28 08:15:00,7.68,0.0, #watch   #home,10007,0,0.06014013,10,0.5967149,-24,ca8b476f,"watch,home"
1645922834890,Europe/Madrid,2022-02-27 01:47:00,2022-02-27 07:41:00,2022-02-27 07:20:00,5.9,0.0, \n 		 #lullaby   #home,10007,0,0.114368536,4,0.25714287,-39,ca8b47d1,"lullaby,home"
1645835969415,Europe/Madrid,2022-02-26 01:39:00,2022-02-26 08:35:00,2022-02-26 08:20:00,6.93,0.0, \n 		 #lullaby   #home,10007,0,0.08976541,5,0.27380952,-10,ca8b47d1,"lullaby,home"
1645749196657,Europe/Madrid,2022-02-25 01:33:00,2022-02-25 08:44:00,2022-02-25 08:15:00,7.18,0.0, #watch #lullaby   #home,10007,90,0.0687958,8,0.52,-56,ca8b47d1,"watch,lullaby,home"
1645660531323,Europe/Madrid,2022-02-24 00:55:00,2022-02-24 08:39:00,2022-02-24 08:30:00,7.74,0.0, #watch    #home,10007,0,0.03775289,6,0.6304348,-71,ca8b476f,"watch,home"
1645574721748,Europe/Madrid,2022-02-23 01:05:00,2022-02-23 08:38:00,2022-02-23 08:20:00,7.54,0.0, #watch    #home,10007,0,0.057858337,10,0.4945055,-73,ca8b476f,"watch,home"
1645490564919,Europe/Madrid,2022-02-22 01:42:00,2022-02-22 08:13:00,2022-02-22 08:20:00,6.51,0.0, #watch   #home,10007,3690,0.029096395,8,0.37662336,-2,ca8b476f,"watch,home"
1645400614854,Europe/Madrid,2022-02-21 00:43:00,2022-02-21 08:38:00,2022-02-21 08:20:00,7.91,0.0, #watch    #home,10007,0,0.08422868,8,0.43157893,-48,ca8b476f,"watch,home"
1645317271308,Europe/Madrid,2022-02-20 01:34:00,2022-02-20 09:16:00,2022-02-20 09:20:00,7.69,0.0, \n 		 #watch     #home,10007,1380,0.024368536,12,0.4516129,-57,ca8b476f,"watch,home"
1645236565389,Europe/Madrid,2022-02-19 03:09:00,2022-02-19 09:40:00,2022-02-19 09:20:00,6.53,0.0, \n 		 #watch  #home,10007,30,0.10918889,4,0.53488374,-4,ca8b47d1,"watch,home"
1645142888730,Europe/Madrid,2022-02-18 01:08:00,2022-02-18 08:45:00,2022-02-18 08:20:00,7.63,0.0, #watch    #home,10007,30,0.08908908,12,0.36956522,-74,ca8b47d1,"watch,home"
1645055681899,Europe/Madrid,2022-02-17 00:54:00,2022-02-17 08:49:00,2022-02-17 08:20:00,7.91,0.0, #watch #fullmoon   #home,10007,1020,0.078008786,11,0.516129,-52,ca8b47d1,"watch,fullmoon,home"
1644970121379,Europe/Madrid,2022-02-16 01:08:00,2022-02-16 08:42:00,2022-02-16 08:20:00,7.56,0.0, #watch #fullmoon  #home,10007,0,0.07302812,8,0.45054945,-65,ca8b476f,"watch,fullmoon,home"
1644883449007,Europe/Madrid,2022-02-15 01:04:00,2022-02-15 08:54:00,2022-02-15 08:20:00,7.84,0.0, #watch  #home,10007,0,0.06834657,9,0.3930709,-56,ca8b476f,"watch,home"
1644798562041,Europe/Madrid,2022-02-14 01:29:00,2022-02-14 09:30:00,2022-02-14 09:20:00,8.02,0.0,  #home,10007,210,0.11046584,4,0.19587629,-19,ca8b47d1,home
1644714305721,Europe/Madrid,2022-02-13 02:05:00,2022-02-13 09:34:00,2022-02-13 09:40:00,7.49,0.0, \n 		      #home,10007,0,0.16338882,6,0.3,-2,ca8b47d1,home
1644623156227,Europe/Madrid,2022-02-12 00:45:00,2022-02-12 09:50:00,2022-02-13 08:30:00,9.08,0.0, #watch  #home,10007,0,0.06781536,8,0.44036698,-14,ca8b476f,"watch,home"
1644533186301,Europe/Madrid,2022-02-10 23:46:00,2022-02-11 07:20:00,2022-02-11 07:00:00,7.58,0.0, #watch  #geo0,10007,3480,0.03775199,9,0.4945055,-11,caa07253,"watch,geo0"
1644447923576,Europe/Madrid,2022-02-10 00:05:00,2022-02-10 07:18:00,2022-02-10 07:00:00,7.21,0.0, #watch  #geo0,10007,2100,0.02699482,13,0.57471263,-79,caa07253,"watch,geo0"
1644364359126,Europe/Madrid,2022-02-09 00:52:00,2022-02-09 07:18:00,2022-02-09 07:10:00,6.44,0.0, #watch  #home,10007,0,0.04586601,11,0.5694595,-8,ca8b476f,"watch,home"
1644277225792,Europe/Madrid,2022-02-08 00:40:00,2022-02-08 08:27:00,2022-02-08 08:10:00,7.78,0.0, #watch  #home,10007,0,0.057710066,8,0.4574468,-29,ca8b476f,"watch,home"
1644194450430,Europe/Madrid,2022-02-07 01:40:00,2022-02-07 09:14:00,2022-02-07 08:40:00,7.56,0.0, #watch  #home,10007,120,0.059506908,8,0.4065934,-14,ca8b47d1,"watch,home"
1644108407812,Europe/Madrid,2022-02-06 01:46:00,2022-02-06 08:40:00,2022-02-06 08:30:00,6.89,0.0, \n 		 #watch  #home,10007,0,0.049454506,8,0.4698795,-44,ca8b476f,"watch,home"
1644019991142,Europe/Madrid,2022-02-05 01:13:00,2022-02-05 08:53:00,2022-02-05 08:30:00,7.66,0.0, \n 		 #watch  #home,10007,0,0.08668468,7,0.41304347,-43,ca8b476f,"watch,home"
1643930533045,Europe/Madrid,2022-02-04 00:22:00,2022-02-04 09:02:00,2022-02-04 09:00:00,8.67,0.0, #watch  #home,10007,0,0.055497613,-1,-1.0,-33,ca8b476f,"watch,home"
1643876626695,Europe/Madrid,2022-02-03 09:23:00,2022-02-03 16:23:00,2022-02-03 16:23:00,7.0,0.0,Manually added,10007,-1,-1.0,-1,-2.0,0,,
1643849415530,Europe/Madrid,2022-02-03 01:50:00,2022-02-03 09:23:00,2022-02-03 09:00:00,7.56,0.0, #watch   #home,10007,0,0.055973493,-1,-1.0,-28,ca8b476f,"watch,home"
1643762400939,Europe/Madrid,2022-02-02 01:40:00,2022-02-02 09:50:00,2022-02-02 09:20:00,8.17,0.0, #watch        #home,10007,0,0.038604513,-1,-1.0,-20,ca8b47d1,"watch,home"
1643677856084,Europe/Madrid,2022-02-01 02:10:00,2022-02-01 09:37:00,2022-02-01 09:20:00,7.45,0.0, #watch #newmoon   #home,10007,0,0.05186569,-1,-1.0,-30,ca8b476f,"watch,newmoon,home"
1643593163080,Europe/Madrid,2022-01-31 02:39:00,2022-01-31 10:26:00,2022-01-31 10:00:00,7.78,0.0, #watch  #home,10007,0,0.074803576,-1,-1.0,-9,ca8b47d1,"watch,home"
1643506204702,Europe/Madrid,2022-01-30 02:30:00,2022-01-30 09:38:00,2022-01-30 09:30:00,7.14,0.0, \n 		 #watch   #home,10007,0,0.055140648,7,0.5423729,-14,ca8b476f,"watch,home"
1643416581700,Europe/Madrid,2022-01-29 01:36:00,2022-01-29 09:14:00,2022-01-29 09:20:00,7.64,0.0, \n 		 #watch  #home,10007,90,0.031342003,14,0.48913044,-65,ca8b47d1,"watch,home"
1643326684655,Europe/Madrid,2022-01-28 00:38:00,2022-01-28 08:01:00,2022-01-28 07:40:00,7.38,0.0, #watch   #home,10007,0,0.061092958,12,0.5505618,-29,ca8b476f,"watch,home"
1643245887891,Europe/Madrid,2022-01-27 02:11:00,2022-01-27 10:12:00,2022-01-27 10:00:00,8.01,0.0, #watch  #home,10007,0,0.01925443,0,-1.0,-44,ca8b47d1,"watch,home"
1643155981643,Europe/Madrid,2022-01-26 01:13:00,2022-01-26 09:14:00,2022-01-26 09:00:00,8.03,0.0, #watch  #home,10007,0,0.03538531,10,0.43585387,-14,ca8b47d1,"watch,home"
1643066624918,Europe/Madrid,2022-01-25 00:23:00,2022-01-25 08:09:00,2022-01-25 08:15:00,7.77,0.0, #watch    #home,10007,0,0.055180695,8,0.45064816,-13,ca8b476f,"watch,home"
1642984846473,Europe/Madrid,2022-01-24 01:40:00,2022-01-24 09:09:00,2022-01-24 09:00:00,7.48,0.0,  #home,10007,0,0.04046664,8,0.7222222,-15,ca8b476f,home
1642898881597,Europe/Madrid,2022-01-23 01:48:00,2022-01-23 09:30:00,2022-01-23 09:00:00,7.7,0.0, \n 		 #watch        #home,10007,660,0.100273535,11,0.58064514,-2,ca8b47d1,"watch,home"
1642808174403,Europe/Madrid,2022-01-22 00:36:00,2022-01-22 08:44:00,2022-01-22 08:30:00,8.14,0.0, \n 		 #watch   #home,10007,0,0.06683587,8,0.46938777,-140,ca8b476f,"watch,home"
1642722976584,Europe/Madrid,2022-01-21 00:56:00,2022-01-21 08:31:00,2022-01-21 08:30:00,7.59,0.0, #watch  #home,10007,0,0.031173639,11,0.47195533,-4,ca8b476f,"watch,home"
1642636259395,Europe/Madrid,2022-01-20 00:50:00,2022-01-20 07:11:00,2022-01-20 07:30:00,6.35,0.0, #watch    #home,10007,0,0.036025874,10,0.53246754,-7,ca8b47d1,"watch,home"
1642552106801,Europe/Madrid,2022-01-19 01:28:00,2022-01-19 02:01:00,2022-01-19 08:20:00,0.55,0.0, #watch  #home,10007,0,0.01574755,0,-1.0,0,ca8b476f,"watch,home"
1642466000297,Europe/Madrid,2022-01-18 01:33:00,2022-01-18 08:30:00,2022-01-18 07:00:00,6.96,0.0, #watch #fullmoon  #home,10007,0,0.039900728,7,0.53571427,-10,ca8b476f,"watch,fullmoon,home"
1642372298871,Europe/Madrid,2022-01-16 23:31:00,2022-01-17 07:33:00,2022-01-17 07:00:00,8.04,0.0, #watch   #home,10007,930,0.04010865,14,0.57731956,-52,ca8b47d1,"watch,home"
1642316993611,Europe/Madrid,2022-01-16 08:09:00,2022-01-16 13:42:00,2022-01-16 12:50:00,5.54,0.0, \n 		 #watch   #home,10007,0,0.08355621,6,0.675,-16,ca8b47d1,"watch,home"
1642204363645,Europe/Madrid,2022-01-15 00:52:00,2022-01-15 08:40:00,2022-01-15 08:05:00,7.8,0.0, \n 		 #watch    #home,10007,0,0.07626849,13,0.4893617,-43,ca8b47d1,"watch,home"
1642118460194,Europe/Madrid,2022-01-14 01:01:00,2022-01-14 07:42:00,2022-01-14 07:30:00,6.68,0.0, #watch        #home,10007,150,0.021760192,-1,-1.0,-2,ca8b47d1,"watch,home"
1642029038518,Europe/Madrid,2022-01-13 00:10:00,2022-01-13 07:42:00,2022-01-13 07:15:00,7.53,0.0, #watch   #home,10007,0,0.047273684,-1,-1.0,-17,ca8b476f,"watch,home"
1641946219869,Europe/Madrid,2022-01-12 01:10:00,2022-01-12 08:39:00,2022-01-12 08:10:00,7.49,0.0, #watch #lullaby  #home,10007,30,0.1077086,-1,-1.0,-44,ca8b476f,"watch,lullaby,home"
1641863086739,Europe/Madrid,2022-01-11 02:04:00,2022-01-11 08:27:00,2022-01-11 08:10:00,6.38,0.0, #watch   #home,10007,0,0.025257682,-1,-1.0,-7,ca8b47d1,"watch,home"
1641776745184,Europe/Madrid,2022-01-10 02:05:00,2022-01-10 09:30:00,2022-01-10 08:30:00,7.41,0.0, #watch    #home,10007,0,0.062868275,-1,-1.0,-20,ca8b47d1,"watch,home"
1641686740960,Europe/Madrid,2022-01-09 01:05:00,2022-01-09 08:54:00,2022-01-09 08:20:00,7.81,0.0, \n 		 #watch  #home,10007,0,0.07449001,-1,-1.0,-9,ca8b476f,"watch,home"
1641605951455,Europe/Madrid,2022-01-08 02:39:00,2022-01-08 08:50:00,2022-01-08 08:20:00,6.19,0.0, \n 		 #watch   #home,10007,30,0.05820359,-1,-1.0,-12,ca8b47d1,"watch,home"
1641515654458,Europe/Madrid,2022-01-07 01:34:00,2022-01-07 08:12:00,2022-01-07 08:10:00,6.64,0.0, #watch  #home,10007,0,0.05282141,0,0.0,-19,ca8b476f,"watch,home"
1641424482799,Europe/Madrid,2022-01-06 00:14:00,2022-01-06 08:20:00,2022-01-06 08:10:00,8.09,0.0, #watch  #home,10007,0,0.04074857,7,0.6440678,-27,ca8b476f,"watch,home"
1641343726485,Europe/Madrid,2022-01-05 01:48:00,2022-01-05 09:06:00,2022-01-05 08:50:00,7.3,0.0, #watch #lullaby    #home,10007,0,0.07457875,8,0.5568182,-9,ca8b476f,"watch,lullaby,home"
1641256603033,Europe/Madrid,2022-01-04 01:36:00,2022-01-04 08:44:00,2022-01-04 09:00:00,7.12,0.0, #watch   #home,10007,0,0.052298803,8,0.5697674,-9,ca8b476f,"watch,home"
1641174742993,Europe/Madrid,2022-01-03 02:52:00,2022-01-03 09:34:00,2022-01-03 09:00:00,6.71,0.0, #watch #newmoon  #home,10007,0,0.043083806,9,0.43209878,-8,ca8b476f,"watch,newmoon,home"
1641085571737,Europe/Madrid,2022-01-02 02:06:00,2022-01-02 09:13:00,2022-01-02 09:10:00,7.11,0.0, \n 		 #watch  #home,10007,0,0.035286233,10,0.45348838,-65,ca8b476f,"watch,home"
1640998739098,Europe/Madrid,2022-01-01 01:58:00,2022-01-01 09:18:00,2022-01-01 08:30:00,7.33,0.0, \n 		 #watch #lullaby  #home,10007,0,0.06577362,7,0.4868421,-54,ca8b476f,"watch,lullaby,home"
1640911252274,Europe/Madrid,2021-12-31 01:40:00,2021-12-31 09:10:00,2021-12-31 09:00:00,7.5,0.0, #watch  #home,10007,0,0.018706357,-1,-1.0,-84,ca8b476f,"watch,home"
1640824514174,Europe/Madrid,2021-12-30 01:35:00,2021-12-30 08:30:00,2021-12-30 08:30:00,6.93,0.0, #watch   #home,10007,0,0.06520699,9,0.565401,-10,ca8b476f,"watch,home"
1640735240342,Europe/Madrid,2021-12-29 00:47:00,2021-12-29 08:42:00,2021-12-29 09:00:00,7.91,0.0, #watch  #home,10007,0,0.11168515,7,0.29473683,-20,ca8b476f,"watch,home"
1640650264092,Europe/Madrid,2021-12-28 01:11:00,2021-12-28 08:24:00,2021-12-28 08:10:00,7.23,0.0, #watch  #home,10007,0,0.11203671,7,0.33333334,-9,ca8b476f,"watch,home"
1640562936553,Europe/Madrid,2021-12-27 00:55:00,2021-12-27 08:15:00,2021-12-27 08:30:00,7.32,0.0, #watch  #home,10007,0,0.0477595,11,0.47727272,-31,ca8b476f,"watch,home"
1640478069944,Europe/Madrid,2021-12-26 01:21:00,2021-12-26 08:45:00,2021-12-26 08:30:00,7.41,0.0, \n 		 #watch  #home,10007,0,0.020440055,5,0.62068963,-22,ca8b476f,"watch,home"
